TABLE NO.  2
 ID          CL          V2          V3          Q           KA          F1          FF          FA          D2          ALAG2       DOSE
  1.5000E+01  4.8040E+00  5.9281E+00  1.4529E+00  2.3965E-01  3.5464E-01  6.4665E-03  1.2190E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.5000E+01  4.8040E+00  5.9281E+00  1.4529E+00  2.3965E-01  3.5464E-01  6.4665E-03  1.2190E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.5000E+01  4.8040E+00  5.9281E+00  1.4529E+00  2.3965E-01  3.5464E-01  6.4665E-03  1.2190E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.5000E+01  4.8040E+00  5.9281E+00  1.4529E+00  2.3965E-01  3.5464E-01  6.4665E-03  1.2190E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.5000E+01  4.8040E+00  5.9281E+00  1.4529E+00  2.3965E-01  3.5464E-01  6.4665E-03  1.2190E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.5000E+01  4.8040E+00  5.9281E+00  1.4529E+00  2.3965E-01  3.5464E-01  6.4665E-03  1.2190E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.5000E+01  4.8040E+00  5.9281E+00  1.4529E+00  2.3965E-01  3.5464E-01  6.4665E-03  1.2190E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.5000E+01  4.8040E+00  5.9281E+00  1.4529E+00  2.3965E-01  3.5464E-01  6.4665E-03  1.2190E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.5000E+01  4.8040E+00  5.9281E+00  1.4529E+00  2.3965E-01  3.5464E-01  6.4665E-03  1.2190E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.5000E+01  4.8040E+00  5.9281E+00  1.4529E+00  2.3965E-01  3.5464E-01  6.4665E-03  1.2190E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.5000E+01  4.8040E+00  5.9281E+00  1.4529E+00  2.3965E-01  3.5464E-01  6.4665E-03  1.2190E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.5000E+01  4.8040E+00  5.9281E+00  1.4529E+00  2.3965E-01  3.5464E-01  6.4665E-03  1.2190E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.6000E+01  4.8040E+00  5.4596E+00  1.4529E+00  2.3965E-01  3.5464E-01  2.2764E-02  4.2911E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.6000E+01  4.8040E+00  5.4596E+00  1.4529E+00  2.3965E-01  3.5464E-01  2.2764E-02  4.2911E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.6000E+01  4.8040E+00  5.4596E+00  1.4529E+00  2.3965E-01  3.5464E-01  2.2764E-02  4.2911E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.6000E+01  4.8040E+00  5.4596E+00  1.4529E+00  2.3965E-01  3.5464E-01  2.2764E-02  4.2911E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.6000E+01  4.8040E+00  5.4596E+00  1.4529E+00  2.3965E-01  3.5464E-01  2.2764E-02  4.2911E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.6000E+01  4.8040E+00  5.4596E+00  1.4529E+00  2.3965E-01  3.5464E-01  2.2764E-02  4.2911E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.6000E+01  4.8040E+00  5.4596E+00  1.4529E+00  2.3965E-01  3.5464E-01  2.2764E-02  4.2911E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.6000E+01  4.8040E+00  5.4596E+00  1.4529E+00  2.3965E-01  3.5464E-01  2.2764E-02  4.2911E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
  1.6000E+01  4.8040E+00  5.4596E+00  1.4529E+00  2.3965E-01  3.5464E-01  2.2764E-02  4.2911E-02  5.3050E-01  6.7215E+00  5.0118E+00  1.0000E+02
