TABLE NO.  2
 ID          CL          V2          V3          Q           KA          F1          FF          FA          D2          ALAG2       DOSE
  1.1000E+01  2.9252E+00  9.9971E-03  8.6963E+01  1.0000E+01  3.5853E+41  5.3705E-02  1.3538E-03  3.9670E+01  5.0000E-02  4.2550E+19  3.0000E+01
  1.5000E+01  2.9252E+00  1.0006E-02  8.6963E+01  1.0000E+01  3.5853E+41  2.0684E-02  5.2141E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.5000E+01  2.9252E+00  1.0006E-02  8.6963E+01  1.0000E+01  3.5853E+41  2.0684E-02  5.2141E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.5000E+01  2.9252E+00  1.0006E-02  8.6963E+01  1.0000E+01  3.5853E+41  2.0684E-02  5.2141E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.5000E+01  2.9252E+00  1.0006E-02  8.6963E+01  1.0000E+01  3.5853E+41  2.0684E-02  5.2141E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.5000E+01  2.9252E+00  1.0006E-02  8.6963E+01  1.0000E+01  3.5853E+41  2.0684E-02  5.2141E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.5000E+01  2.9252E+00  1.0006E-02  8.6963E+01  1.0000E+01  3.5853E+41  2.0684E-02  5.2141E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.5000E+01  2.9252E+00  1.0006E-02  8.6963E+01  1.0000E+01  3.5853E+41  2.0684E-02  5.2141E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.5000E+01  2.9252E+00  1.0006E-02  8.6963E+01  1.0000E+01  3.5853E+41  2.0684E-02  5.2141E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.5000E+01  2.9252E+00  1.0006E-02  8.6963E+01  1.0000E+01  3.5853E+41  2.0684E-02  5.2141E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.5000E+01  2.9252E+00  1.0006E-02  8.6963E+01  1.0000E+01  3.5853E+41  2.0684E-02  5.2141E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.5000E+01  2.9252E+00  1.0006E-02  8.6963E+01  1.0000E+01  3.5853E+41  2.0684E-02  5.2141E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.5000E+01  2.9252E+00  1.0006E-02  8.6963E+01  1.0000E+01  3.5853E+41  2.0684E-02  5.2141E-04  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.6000E+01  2.9252E+00  9.9987E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.2598E-02  1.8300E-03  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.6000E+01  2.9252E+00  9.9987E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.2598E-02  1.8300E-03  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.6000E+01  2.9252E+00  9.9987E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.2598E-02  1.8300E-03  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.6000E+01  2.9252E+00  9.9987E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.2598E-02  1.8300E-03  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.6000E+01  2.9252E+00  9.9987E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.2598E-02  1.8300E-03  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.6000E+01  2.9252E+00  9.9987E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.2598E-02  1.8300E-03  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.6000E+01  2.9252E+00  9.9987E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.2598E-02  1.8300E-03  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.6000E+01  2.9252E+00  9.9987E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.2598E-02  1.8300E-03  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.6000E+01  2.9252E+00  9.9987E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.2598E-02  1.8300E-03  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
  1.6000E+01  2.9252E+00  9.9987E-03  8.6963E+01  1.0000E+01  3.5853E+41  7.2598E-02  1.8300E-03  3.9670E+01  5.0000E-02  4.2550E+19  1.0000E+02
